StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,faculty
1076,7.5,1,2,2,71,4.1,No,Yes,72,83,Placed,Civil Engineering
1077,6.8,1,1,0,85,4.3,No,Yes,77,75,NotPlaced,Electrical Engineering
1078,7.4,1,1,0,78,3.9,No,No,55,80,NotPlaced,Computer Science
1079,6.6,1,2,0,77,4.1,No,Yes,55,72,NotPlaced,Biotechnology
1080,8.4,1,2,2,77,4.5,No,Yes,55,85,NotPlaced,Electrical Engineering
1081,8.8,1,1,2,87,4.4,Yes,Yes,78,81,Placed,Computer Science
1082,7.8,0,1,0,79,4.1,No,Yes,58,65,Placed,Computer Science
1083,7.4,0,2,0,86,3.8,No,Yes,78,71,NotPlaced,Business Administration
1084,7.4,0,1,1,73,4.4,No,No,55,57,NotPlaced,Computer Science
1085,7.6,1,1,3,79,4.8,No,Yes,70,66,NotPlaced,Computer Science
1086,8.3,1,3,2,90,4.8,Yes,Yes,86,84,Placed,Computer Science
1087,8.4,0,3,0,75,4.6,Yes,Yes,73,83,Placed,Biotechnology
1088,7.2,0,1,0,60,3.8,No,No,55,63,NotPlaced,Business Administration
1089,8.2,2,3,2,86,4.7,Yes,Yes,85,88,Placed,Biotechnology
1090,8.5,2,3,2,90,4.8,Yes,Yes,73,88,Placed,Computer Science
1091,7.7,1,1,0,70,4.3,No,Yes,78,72,NotPlaced,Mechanical Engineering
1092,8.7,1,2,2,77,4.3,Yes,Yes,79,88,Placed,Computer Science
1093,8.8,1,3,2,82,4.8,Yes,Yes,77,84,NotPlaced,Mechanical Engineering
1094,8.7,1,2,0,78,4.4,Yes,Yes,71,80,Placed,Computer Science
1095,8.8,2,3,2,90,4.8,Yes,Yes,72,88,Placed,Computer Science
1096,8.4,1,3,3,90,4.7,Yes,Yes,78,72,Placed,Electrical Engineering
1097,8.1,2,3,2,90,4.6,Yes,Yes,82,88,Placed,Electrical Engineering
1098,7.6,1,2,0,81,4.5,No,Yes,76,84,NotPlaced,Mechanical Engineering
1099,7.4,1,1,0,74,3.8,No,Yes,55,70,NotPlaced,Computer Science
1100,8.1,0,3,2,90,4.7,Yes,Yes,82,86,Placed,Civil Engineering
1101,7.8,1,1,2,81,4.8,Yes,Yes,79,65,Placed,Business Administration
1102,7.5,0,2,0,78,4.4,No,Yes,62,65,NotPlaced,Electrical Engineering
1103,8.1,0,2,3,71,4.2,Yes,No,82,74,NotPlaced,Business Administration
1104,7.4,1,1,1,80,4.5,No,Yes,57,77,NotPlaced,Biotechnology
1105,7.5,0,1,1,67,3.6,No,No,63,72,NotPlaced,Mechanical Engineering
1106,7.7,1,3,2,90,4.7,Yes,Yes,80,84,Placed,Computer Science
1107,7.6,1,2,2,78,4.4,Yes,Yes,82,74,NotPlaced,Computer Science
1108,6.5,0,1,0,78,3.9,No,No,64,67,NotPlaced,Electrical Engineering
1109,7.3,1,1,2,82,4.2,Yes,Yes,72,74,NotPlaced,Computer Science
1110,8.3,2,3,2,89,4.4,Yes,Yes,66,84,Placed,Business Administration
1111,7.5,1,1,0,72,3.4,No,No,55,61,NotPlaced,Electrical Engineering
1112,8.7,2,1,3,73,4.6,Yes,Yes,79,79,Placed,Computer Science
1113,7.4,1,3,1,87,3.6,No,No,57,61,NotPlaced,Computer Science
1114,7.8,2,1,0,84,4.2,Yes,Yes,71,65,Placed,Electrical Engineering
1115,8.0,1,3,2,89,4.8,Yes,Yes,70,81,NotPlaced,Biotechnology
1116,7.3,1,1,1,75,3.7,No,Yes,55,74,NotPlaced,Computer Science
1117,8.3,0,1,0,79,3.5,No,Yes,70,70,Placed,Computer Science
1118,7.8,1,1,1,78,4.5,No,Yes,78,66,NotPlaced,Civil Engineering
1119,8.2,1,3,2,90,4.8,Yes,Yes,72,85,Placed,Computer Science
1120,8.4,2,2,2,87,4.7,Yes,Yes,56,85,NotPlaced,Computer Science
1121,8.5,1,1,0,75,4.5,Yes,Yes,84,68,NotPlaced,Computer Science
1122,7.4,0,2,1,83,4.5,Yes,Yes,55,68,Placed,Electrical Engineering
1123,7.2,1,1,1,83,4.4,No,No,59,68,NotPlaced,Business Administration
1124,6.9,1,2,1,70,4.1,No,No,60,64,NotPlaced,Computer Science
1125,8.5,0,3,3,87,4.7,Yes,Yes,73,85,NotPlaced,Mechanical Engineering
1126,7.8,2,3,2,90,4.3,Yes,Yes,80,85,Placed,Mechanical Engineering
1127,7.5,0,3,1,84,4.2,No,Yes,56,68,NotPlaced,Mechanical Engineering
1128,6.5,1,1,0,68,4.5,No,No,59,64,NotPlaced,Business Administration
1129,6.7,0,1,0,60,3.9,No,Yes,55,58,NotPlaced,Computer Science
1130,7.3,1,2,2,79,4.6,No,No,55,68,Placed,Computer Science
1131,7.4,1,2,1,63,3.6,Yes,Yes,57,61,NotPlaced,Civil Engineering
1132,8.6,2,3,2,90,4.8,Yes,Yes,73,80,Placed,Computer Science
1133,6.5,1,2,0,84,4.2,No,No,79,65,NotPlaced,Computer Science
1134,7.7,1,2,0,85,4.3,No,Yes,69,74,NotPlaced,Electrical Engineering
1135,6.7,1,1,1,67,3.7,No,No,56,64,NotPlaced,Civil Engineering
1136,7.4,0,1,1,68,4.1,No,Yes,55,74,NotPlaced,Biotechnology
1137,7.7,1,2,0,88,4.8,Yes,Yes,70,85,Placed,Business Administration
1138,8.7,2,3,0,86,4.8,Yes,Yes,70,80,Placed,Business Administration
1139,7.8,2,3,2,90,4.7,Yes,Yes,80,86,Placed,Computer Science
1140,8.0,2,3,2,90,4.8,Yes,Yes,73,88,NotPlaced,Business Administration
1141,7.7,2,1,1,79,4.6,Yes,Yes,89,87,Placed,Computer Science
1142,8.3,1,3,2,87,4.6,Yes,Yes,80,81,NotPlaced,Business Administration
1143,7.5,1,3,0,86,4.4,Yes,Yes,73,83,Placed,Computer Science
1144,8.3,2,3,2,81,4.8,Yes,Yes,70,85,Placed,Mechanical Engineering
1145,8.1,1,1,1,71,4.7,Yes,Yes,56,68,NotPlaced,Business Administration
1146,8.5,0,3,2,90,4.8,Yes,Yes,87,85,Placed,Computer Science
1147,8.6,2,3,0,85,4.8,Yes,Yes,89,83,Placed,Mechanical Engineering
1148,7.9,1,1,2,90,4.8,Yes,Yes,73,84,NotPlaced,Business Administration
1149,8.1,1,2,0,85,4.3,Yes,Yes,78,74,Placed,Mechanical Engineering
1150,6.9,1,1,0,71,4.5,No,Yes,55,63,NotPlaced,Electrical Engineering
1151,6.8,2,3,3,87,4.0,Yes,Yes,78,82,NotPlaced,Computer Science
1152,7.7,1,1,0,84,4.7,Yes,Yes,71,63,Placed,Mechanical Engineering
1153,6.7,1,3,0,86,4.1,No,No,65,69,NotPlaced,Biotechnology
1154,6.5,1,2,1,76,4.5,Yes,Yes,55,74,NotPlaced,Computer Science
1155,8.1,2,3,2,85,4.6,Yes,Yes,80,84,Placed,Computer Science
1156,7.5,0,1,1,78,3.9,No,Yes,55,75,NotPlaced,Electrical Engineering
1157,8.4,2,3,0,85,4.2,Yes,Yes,60,86,NotPlaced,Business Administration
1158,6.8,1,1,0,76,4.5,No,No,55,65,Placed,Mechanical Engineering
1159,7.9,1,3,1,84,3.9,Yes,Yes,77,85,NotPlaced,Mechanical Engineering
1160,6.5,1,1,0,71,4.1,No,No,55,66,NotPlaced,Biotechnology
1161,7.8,1,3,0,88,4.8,Yes,Yes,77,87,Placed,Business Administration
1162,6.5,0,2,1,60,3.5,No,No,55,73,NotPlaced,Biotechnology
1163,7.8,0,1,1,77,4.8,No,Yes,73,67,NotPlaced,Biotechnology
1164,7.8,0,1,0,61,4.0,No,No,56,68,NotPlaced,Biotechnology
1165,6.5,1,1,0,67,3.8,No,Yes,55,71,NotPlaced,Computer Science
1166,8.3,1,3,2,76,4.8,Yes,Yes,71,87,Placed,Computer Science
1167,8.3,0,3,1,71,3.4,Yes,Yes,77,71,NotPlaced,Computer Science
1168,7.6,1,3,1,70,4.5,Yes,Yes,57,68,NotPlaced,Computer Science
1169,8.0,1,3,2,90,4.8,Yes,Yes,77,83,NotPlaced,Mechanical Engineering
1170,7.5,0,1,0,74,4.1,No,No,55,68,NotPlaced,Business Administration
1171,6.5,0,1,0,73,4.0,Yes,Yes,68,67,NotPlaced,Civil Engineering
1172,8.5,1,3,1,83,4.7,Yes,Yes,55,84,Placed,Mechanical Engineering
1173,7.6,1,1,2,78,4.2,No,No,78,60,NotPlaced,Civil Engineering
1174,7.7,2,3,1,85,4.2,Yes,No,83,84,Placed,Business Administration
1175,7.5,1,1,3,68,3.6,No,No,58,72,NotPlaced,Computer Science
1176,8.0,2,1,0,83,4.4,No,Yes,75,73,Placed,Civil Engineering
1177,8.2,0,1,2,88,4.6,Yes,No,75,58,Placed,Business Administration
1178,7.3,1,2,1,71,4.8,Yes,Yes,63,64,NotPlaced,Computer Science
1179,8.8,2,1,2,85,4.8,Yes,Yes,72,84,Placed,Mechanical Engineering
1180,8.1,1,3,2,90,4.8,Yes,Yes,81,83,Placed,Computer Science
1181,8.1,2,2,2,82,4.7,Yes,Yes,69,82,NotPlaced,Computer Science
1182,6.5,1,1,0,81,4.3,No,Yes,55,63,NotPlaced,Biotechnology
1183,7.7,1,3,2,74,4.4,Yes,Yes,55,85,NotPlaced,Civil Engineering
1184,7.9,2,3,1,90,4.0,Yes,Yes,82,75,Placed,Computer Science
1185,6.9,0,2,1,76,3.7,No,No,55,64,NotPlaced,Business Administration
1186,6.8,1,1,3,72,4.3,No,Yes,75,74,NotPlaced,Computer Science
1187,7.6,1,1,0,71,3.8,No,No,55,70,NotPlaced,Computer Science
1188,7.7,1,1,0,88,4.7,No,Yes,55,61,NotPlaced,Mechanical Engineering
1189,8.6,2,3,2,90,4.3,Yes,No,78,79,Placed,Computer Science
1190,8.0,1,3,2,86,4.6,Yes,Yes,87,81,Placed,Computer Science
1191,6.5,2,3,0,85,4.0,No,No,55,73,NotPlaced,Computer Science
1192,7.8,1,2,1,70,4.1,No,Yes,55,63,NotPlaced,Business Administration
1193,7.6,1,1,1,77,4.5,No,No,82,64,NotPlaced,Computer Science
1194,7.6,1,1,2,73,3.6,No,Yes,62,72,NotPlaced,Biotechnology
1195,8.1,2,3,2,90,4.8,Yes,Yes,84,88,Placed,Computer Science
1196,6.9,2,1,0,78,4.8,No,Yes,71,83,NotPlaced,Computer Science
1197,6.8,1,1,0,78,3.7,No,Yes,61,65,Placed,Business Administration
1198,7.2,1,1,0,69,4.0,No,No,55,67,NotPlaced,Computer Science
1199,8.4,0,1,0,73,4.4,No,No,61,58,NotPlaced,Computer Science
1200,8.2,0,3,2,87,4.8,Yes,Yes,73,87,Placed,Computer Science
1201,6.7,1,1,2,90,4.2,Yes,No,79,88,NotPlaced,Computer Science
1202,6.9,1,1,2,81,4.5,Yes,Yes,81,68,Placed,Computer Science
1203,7.5,1,1,1,77,4.5,Yes,Yes,72,86,Placed,Biotechnology
1204,7.7,1,2,1,75,3.8,No,No,55,64,NotPlaced,Civil Engineering
1205,7.4,0,2,0,78,4.4,No,Yes,78,69,NotPlaced,Computer Science
1206,7.2,1,2,1,69,3.1,No,Yes,67,65,NotPlaced,Civil Engineering
1207,7.5,1,1,1,66,3.7,No,Yes,69,70,NotPlaced,Business Administration
1208,8.1,1,1,2,77,4.8,Yes,Yes,73,87,Placed,Biotechnology
1209,7.5,1,2,1,78,4.4,Yes,Yes,64,74,NotPlaced,Electrical Engineering
1210,8.3,2,3,0,89,4.6,Yes,Yes,86,83,Placed,Computer Science
1211,7.9,1,2,0,89,4.8,No,Yes,77,66,NotPlaced,Business Administration
1212,8.1,1,2,1,72,4.2,No,Yes,71,85,NotPlaced,Civil Engineering
1213,8.2,1,3,2,90,4.8,Yes,Yes,85,86,Placed,Biotechnology
1214,7.4,0,1,0,75,3.8,No,No,79,62,NotPlaced,Business Administration
1215,7.7,1,2,0,73,4.3,No,Yes,55,70,NotPlaced,Biotechnology
1216,6.9,1,3,2,82,3.5,Yes,Yes,59,60,Placed,Mechanical Engineering
1217,7.6,2,2,0,89,3.8,Yes,No,81,65,NotPlaced,Computer Science
1218,7.5,1,2,0,75,3.7,Yes,Yes,67,70,NotPlaced,Computer Science
1219,8.7,0,1,3,72,4.8,Yes,Yes,85,68,Placed,Computer Science
1220,7.7,2,1,1,64,4.2,No,Yes,55,78,NotPlaced,Computer Science
1221,8.3,1,2,0,74,4.7,Yes,Yes,88,65,Placed,Mechanical Engineering
1222,7.5,1,1,1,76,3.9,No,No,55,66,NotPlaced,Business Administration
1223,6.9,1,3,2,86,4.4,Yes,Yes,79,70,Placed,Civil Engineering
1224,8.0,1,2,0,79,4.4,No,No,84,77,NotPlaced,Computer Science
1225,8.3,2,3,0,90,4.6,Yes,Yes,78,70,Placed,Computer Science
1226,7.6,1,1,1,70,3.6,Yes,Yes,55,74,Placed,Computer Science
1227,8.9,2,1,2,90,3.7,Yes,Yes,62,69,Placed,Computer Science
1228,7.5,1,3,0,82,4.5,Yes,Yes,74,80,Placed,Computer Science
1229,8.3,1,2,0,79,4.3,No,Yes,79,84,Placed,Civil Engineering
1230,6.7,1,2,0,71,3.8,Yes,Yes,73,74,NotPlaced,Mechanical Engineering
1231,6.5,1,1,0,75,4.5,No,No,59,66,NotPlaced,Business Administration
1232,7.7,0,3,2,90,4.8,Yes,Yes,76,84,Placed,Computer Science
1233,7.0,0,1,2,72,4.0,Yes,Yes,56,62,NotPlaced,Mechanical Engineering
1234,8.6,2,3,2,90,4.8,Yes,No,74,81,Placed,Computer Science
1235,7.6,1,2,1,82,4.7,Yes,Yes,86,65,NotPlaced,Computer Science
1236,8.5,1,1,1,81,4.7,Yes,Yes,77,59,Placed,Biotechnology
1237,8.4,0,3,2,74,4.5,Yes,Yes,81,68,Placed,Computer Science
1238,8.8,1,3,2,74,4.3,Yes,Yes,71,79,Placed,Computer Science
1239,8.4,1,3,2,87,4.8,No,Yes,77,84,Placed,Biotechnology
1240,7.4,1,1,0,78,4.5,Yes,Yes,70,78,Placed,Civil Engineering
1241,8.2,1,3,2,90,4.4,Yes,Yes,85,84,Placed,Mechanical Engineering
1242,7.1,1,1,0,76,3.9,No,No,57,70,NotPlaced,Computer Science
1243,8.3,0,1,2,90,4.8,Yes,Yes,81,82,Placed,Electrical Engineering
1244,8.4,0,2,1,82,4.7,Yes,Yes,57,75,NotPlaced,Computer Science
1245,6.5,0,2,0,78,4.3,Yes,Yes,55,69,NotPlaced,Computer Science
1246,7.2,1,1,1,90,4.5,No,Yes,81,71,NotPlaced,Computer Science
1247,8.4,2,2,2,79,4.7,Yes,Yes,76,80,Placed,Business Administration
1248,7.7,1,3,2,90,4.8,Yes,Yes,79,88,Placed,Computer Science
1249,7.3,0,2,0,69,3.8,No,Yes,55,63,NotPlaced,Mechanical Engineering
1250,6.5,1,1,1,62,4.1,No,Yes,60,64,NotPlaced,Civil Engineering
1251,8.3,1,1,0,75,4.0,No,No,55,68,NotPlaced,Computer Science
1252,7.2,0,1,0,79,3.8,No,Yes,81,70,NotPlaced,Computer Science
1253,8.2,2,3,2,90,4.8,Yes,Yes,81,88,Placed,Civil Engineering
1254,7.4,1,1,1,80,4.3,No,No,84,67,NotPlaced,Business Administration
1255,8.4,1,3,2,90,4.8,Yes,Yes,80,87,Placed,Computer Science
1256,7.6,1,3,0,83,4.3,Yes,Yes,81,81,Placed,Business Administration
1257,7.6,1,1,1,77,4.1,No,Yes,64,70,NotPlaced,Computer Science
1258,7.5,2,2,3,70,4.2,Yes,Yes,71,67,Placed,Mechanical Engineering
1259,8.1,2,3,2,86,4.8,Yes,Yes,75,86,Placed,Computer Science
1260,7.6,1,2,1,76,4.3,Yes,Yes,74,82,Placed,Business Administration
1261,8.3,2,3,2,81,4.7,Yes,No,89,85,Placed,Biotechnology
1262,7.7,2,3,2,90,4.8,Yes,Yes,70,86,NotPlaced,Civil Engineering
1263,7.4,1,2,2,83,4.4,Yes,Yes,56,64,Placed,Computer Science
1264,8.5,1,2,2,78,4.8,Yes,Yes,57,70,NotPlaced,Business Administration
1265,8.4,1,1,1,69,4.1,Yes,Yes,63,60,NotPlaced,Computer Science
1266,8.6,1,3,1,90,4.8,Yes,Yes,72,83,NotPlaced,Civil Engineering
1267,7.9,0,2,2,85,4.0,Yes,Yes,85,88,Placed,Business Administration
1268,7.6,1,1,1,84,4.5,No,Yes,58,77,NotPlaced,Computer Science
1269,7.5,1,2,0,80,4.0,Yes,Yes,58,82,NotPlaced,Computer Science
1270,8.0,2,3,1,85,4.8,Yes,Yes,72,82,NotPlaced,Civil Engineering
1271,8.2,0,1,2,86,4.4,Yes,No,79,72,Placed,Business Administration
1272,7.5,1,1,0,68,4.1,Yes,Yes,55,67,NotPlaced,Biotechnology
1273,8.6,0,3,2,85,4.6,No,Yes,55,78,Placed,Computer Science
1274,8.1,1,1,2,72,4.1,Yes,No,64,65,NotPlaced,Computer Science
1275,8.1,2,3,2,90,4.8,Yes,Yes,78,83,Placed,Computer Science
1276,8.5,2,3,0,90,4.8,Yes,Yes,73,88,Placed,Biotechnology
1277,8.6,2,2,2,90,4.8,Yes,Yes,72,88,Placed,Computer Science
1278,6.5,1,3,2,89,4.6,No,Yes,81,71,NotPlaced,Biotechnology
1279,6.5,0,1,0,61,3.7,No,No,67,71,NotPlaced,Computer Science
1280,7.7,0,1,0,63,4.0,Yes,No,67,63,Placed,Civil Engineering
1281,8.2,1,1,1,80,4.3,No,No,75,64,NotPlaced,Mechanical Engineering
1282,7.7,1,3,0,81,4.1,Yes,Yes,77,68,Placed,Mechanical Engineering
1283,8.2,0,1,1,80,4.8,Yes,Yes,55,85,Placed,Computer Science
1284,8.5,2,3,2,90,4.1,Yes,Yes,74,81,Placed,Mechanical Engineering
1285,8.6,0,3,2,89,4.3,Yes,Yes,83,68,Placed,Computer Science
1286,7.4,1,2,1,70,3.8,No,Yes,55,73,NotPlaced,Civil Engineering
1287,8.5,2,3,0,90,4.7,Yes,Yes,84,88,Placed,Electrical Engineering
1288,8.2,1,2,0,82,3.9,Yes,Yes,75,86,NotPlaced,Civil Engineering
1289,7.8,2,3,0,83,4.6,Yes,Yes,79,69,Placed,Civil Engineering
1290,7.0,0,2,1,67,3.8,Yes,No,75,67,NotPlaced,Business Administration
1291,7.4,1,2,2,80,4.2,Yes,Yes,73,66,Placed,Biotechnology
1292,7.5,1,3,0,77,4.5,Yes,No,82,64,NotPlaced,Business Administration
1293,8.0,0,3,2,90,4.8,Yes,Yes,81,83,Placed,Computer Science
1294,8.2,0,3,2,82,4.7,No,Yes,81,82,Placed,Business Administration
1295,7.6,1,1,1,66,4.5,No,Yes,55,68,NotPlaced,Civil Engineering
1296,6.5,2,1,0,67,3.7,No,No,55,67,NotPlaced,Business Administration
1297,6.8,2,2,2,78,4.3,Yes,Yes,78,86,Placed,Biotechnology
1298,7.6,0,2,0,80,4.0,Yes,Yes,57,83,NotPlaced,Mechanical Engineering
1299,7.5,1,1,0,78,4.0,No,No,55,71,NotPlaced,Mechanical Engineering
1300,7.3,1,2,0,79,4.6,No,Yes,55,72,NotPlaced,Business Administration
1301,8.3,2,3,2,80,4.2,Yes,Yes,76,87,Placed,Biotechnology
1302,7.3,1,2,1,61,4.5,No,Yes,55,84,NotPlaced,Civil Engineering
1303,8.5,1,3,2,88,4.8,Yes,Yes,72,83,Placed,Mechanical Engineering
1304,8.6,1,3,2,90,4.6,Yes,Yes,85,84,Placed,Civil Engineering
1305,8.6,1,3,2,79,4.5,Yes,Yes,68,82,Placed,Computer Science
1306,8.2,1,3,2,90,4.8,Yes,Yes,64,87,NotPlaced,Electrical Engineering
1307,8.1,1,2,2,86,4.4,Yes,Yes,81,86,Placed,Electrical Engineering
1308,7.0,1,1,2,70,4.8,Yes,Yes,70,88,NotPlaced,Computer Science
1309,8.2,2,2,0,85,4.1,No,Yes,84,84,Placed,Computer Science
1310,6.6,0,1,2,72,4.1,No,Yes,84,70,NotPlaced,Computer Science
1311,6.6,1,1,0,73,3.9,No,No,63,62,NotPlaced,Computer Science
1312,8.6,2,3,2,89,4.8,Yes,Yes,73,87,Placed,Mechanical Engineering
1313,7.7,1,2,1,67,3.8,No,Yes,75,60,NotPlaced,Biotechnology
1314,7.6,0,3,1,90,4.6,Yes,Yes,80,72,Placed,Mechanical Engineering
1315,7.4,1,2,0,90,4.7,Yes,Yes,77,84,Placed,Biotechnology
1316,7.3,0,1,0,78,4.2,Yes,Yes,60,66,NotPlaced,Computer Science
1317,6.5,1,2,0,76,4.4,No,No,55,59,NotPlaced,Computer Science
1318,7.2,0,2,0,77,4.6,No,No,61,71,NotPlaced,Business Administration
1319,7.5,0,1,0,72,4.3,Yes,Yes,60,61,NotPlaced,Computer Science
1320,7.9,1,3,0,89,4.5,Yes,Yes,59,84,Placed,Computer Science
1321,8.7,1,3,2,90,4.8,Yes,Yes,79,88,NotPlaced,Biotechnology
1322,7.9,2,3,2,80,4.6,Yes,No,77,69,NotPlaced,Computer Science
1323,6.8,0,1,1,61,3.5,Yes,Yes,57,62,NotPlaced,Biotechnology
1324,8.2,0,3,3,90,4.6,Yes,Yes,75,84,Placed,Mechanical Engineering
1325,8.5,1,1,2,85,4.7,Yes,Yes,80,77,Placed,Computer Science
1326,6.6,1,1,1,76,4.5,No,No,65,63,Placed,Biotechnology
1327,6.6,1,1,0,70,3.3,No,Yes,60,68,NotPlaced,Mechanical Engineering
1328,6.5,1,1,1,67,3.6,No,No,58,67,NotPlaced,Mechanical Engineering
1329,7.6,1,2,1,86,4.8,Yes,Yes,55,68,NotPlaced,Mechanical Engineering
1330,7.6,2,2,2,74,3.8,Yes,Yes,75,84,NotPlaced,Mechanical Engineering
1331,7.5,0,1,0,60,3.7,No,No,55,67,NotPlaced,Computer Science
1332,8.0,1,3,2,90,4.8,Yes,Yes,75,82,Placed,Computer Science
1333,8.8,2,3,2,90,4.8,Yes,Yes,77,85,Placed,Biotechnology
1334,7.5,0,1,0,80,4.5,No,No,58,67,NotPlaced,Computer Science
1335,7.3,2,1,1,80,4.6,No,Yes,74,75,NotPlaced,Mechanical Engineering
1336,8.0,2,3,1,90,4.3,Yes,Yes,79,73,Placed,Business Administration
1337,7.6,1,1,0,74,4.6,Yes,Yes,76,64,NotPlaced,Computer Science
1338,7.5,2,3,1,90,4.4,No,Yes,81,81,NotPlaced,Computer Science
1339,6.5,1,1,0,67,4.6,No,Yes,55,74,NotPlaced,Computer Science
1340,7.6,0,1,0,78,4.3,No,Yes,71,64,NotPlaced,Electrical Engineering
1341,8.2,0,1,0,90,4.7,No,Yes,67,86,NotPlaced,Computer Science
1342,7.4,0,3,2,80,4.4,Yes,Yes,79,67,NotPlaced,Computer Science
1343,8.4,1,3,2,90,4.1,Yes,Yes,77,82,Placed,Computer Science
1344,8.7,2,2,2,90,4.8,Yes,Yes,80,85,Placed,Computer Science
1345,8.2,2,3,2,90,4.8,Yes,Yes,82,88,Placed,Biotechnology
1346,8.3,1,3,0,90,4.1,Yes,Yes,82,81,Placed,Computer Science
1347,7.8,1,2,1,78,4.4,No,Yes,70,78,NotPlaced,Mechanical Engineering
1348,8.1,0,2,0,73,4.5,No,Yes,55,67,NotPlaced,Business Administration
1349,6.6,2,2,0,85,3.7,Yes,Yes,58,72,Placed,Computer Science
1350,7.6,2,2,0,86,4.0,Yes,Yes,55,67,Placed,Computer Science
1351,8.6,0,3,2,90,4.8,Yes,Yes,81,82,Placed,Mechanical Engineering
1352,8.4,2,3,2,85,4.5,No,Yes,86,81,Placed,Mechanical Engineering
1353,8.1,2,3,2,89,4.6,Yes,No,79,88,Placed,Computer Science
1354,8.1,1,3,1,82,4.8,Yes,Yes,82,82,Placed,Computer Science
1355,7.7,0,1,0,78,4.3,Yes,No,55,68,NotPlaced,Computer Science
1356,6.9,1,1,0,68,4.7,Yes,Yes,60,63,NotPlaced,Computer Science
1357,7.8,1,1,2,79,4.7,No,No,55,65,NotPlaced,Computer Science
1358,7.6,1,1,1,75,3.9,No,Yes,62,70,NotPlaced,Mechanical Engineering
1359,8.4,1,3,2,90,4.8,Yes,Yes,69,82,Placed,Mechanical Engineering
1360,6.7,1,1,1,69,3.5,No,No,63,72,NotPlaced,Computer Science
1361,7.3,1,2,0,76,4.5,No,Yes,60,68,NotPlaced,Mechanical Engineering
1362,8.8,0,2,1,73,4.8,Yes,No,81,83,NotPlaced,Computer Science
1363,7.6,1,2,0,78,4.4,No,No,80,79,NotPlaced,Computer Science
1364,8.3,2,3,2,85,4.7,Yes,Yes,72,85,NotPlaced,Biotechnology
1365,8.4,1,1,2,82,4.8,Yes,Yes,63,67,Placed,Mechanical Engineering
1366,6.7,2,0,0,75,4.0,Yes,Yes,55,69,Placed,Business Administration
1367,7.6,1,2,0,79,4.1,No,Yes,55,72,NotPlaced,Computer Science
1368,7.5,1,2,2,77,4.1,No,Yes,66,83,Placed,Computer Science
1369,7.9,2,3,2,75,3.9,Yes,Yes,75,68,Placed,Biotechnology
1370,7.9,2,3,2,85,4.4,Yes,Yes,77,82,Placed,Business Administration
1371,8.1,2,3,2,83,4.4,Yes,Yes,90,81,Placed,Biotechnology
1372,8.1,0,3,0,90,4.7,Yes,No,83,84,Placed,Biotechnology
1373,7.5,2,1,1,60,3.2,No,Yes,55,67,NotPlaced,Computer Science
1374,8.2,0,1,1,79,4.3,Yes,Yes,57,68,NotPlaced,Computer Science
1375,7.5,1,2,2,86,3.6,No,No,74,86,Placed,Mechanical Engineering
1376,6.7,1,2,3,69,4.6,Yes,No,72,69,NotPlaced,Mechanical Engineering
1377,6.8,1,2,0,75,4.3,No,Yes,55,67,NotPlaced,Computer Science
1378,7.8,0,2,0,74,4.7,Yes,Yes,77,81,Placed,Civil Engineering
1379,8.5,1,1,2,85,4.8,Yes,Yes,73,84,Placed,Business Administration
1380,7.5,1,1,1,84,4.3,No,Yes,55,67,NotPlaced,Computer Science
1381,8.3,2,3,2,90,4.8,Yes,Yes,78,66,Placed,Computer Science
1382,8.7,1,2,2,90,4.8,Yes,Yes,73,87,Placed,Civil Engineering
1383,8.4,1,1,0,80,3.7,Yes,Yes,55,81,NotPlaced,Electrical Engineering
1384,8.4,2,3,0,74,3.6,Yes,Yes,64,69,NotPlaced,Computer Science
1385,8.3,1,2,0,73,3.6,No,Yes,57,71,NotPlaced,Computer Science
1386,7.5,0,1,1,83,3.9,No,No,61,66,NotPlaced,Mechanical Engineering
1387,7.9,1,1,0,61,4.4,Yes,Yes,55,67,NotPlaced,Business Administration
1388,8.0,2,2,2,90,4.8,Yes,Yes,90,84,Placed,Computer Science
1389,7.8,1,3,2,89,4.6,Yes,Yes,72,81,Placed,Mechanical Engineering
1390,6.5,0,1,1,68,4.1,No,Yes,55,68,NotPlaced,Biotechnology
1391,7.9,0,3,0,75,3.6,Yes,Yes,62,70,Placed,Biotechnology
1392,7.7,0,1,0,71,4.2,No,No,60,71,NotPlaced,Computer Science
1393,7.9,1,3,0,81,4.8,Yes,Yes,69,82,Placed,Civil Engineering
1394,7.6,1,2,0,75,4.8,No,No,61,69,NotPlaced,Computer Science
1395,6.7,1,1,0,73,3.8,No,Yes,55,64,NotPlaced,Mechanical Engineering
1396,8.0,1,3,1,89,4.5,Yes,Yes,82,83,Placed,Business Administration
1397,8.3,0,3,2,89,4.5,Yes,Yes,85,84,Placed,Computer Science
1398,7.6,1,1,2,67,4.0,No,Yes,57,61,NotPlaced,Computer Science
1399,6.5,1,2,1,81,3.9,No,Yes,75,82,NotPlaced,Electrical Engineering
1400,8.2,1,1,3,77,3.6,Yes,Yes,58,72,Placed,Computer Science
1401,8.4,2,3,2,90,4.8,Yes,Yes,79,85,Placed,Civil Engineering
1402,8.4,1,2,2,86,4.5,Yes,Yes,86,79,Placed,Civil Engineering
